hit@1,recall@1,hit@3,recall@3,hit@5,recall@5,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,bucket
0.5714285714285714,0.4654761904761905,0.75,0.6273809523809524,0.9642857142857143,0.8238095238095238,0.8771008403361344,0.8771008403361344,0.8771008403361344,0.08929738562091505,0.15955882352941175,0.10746434937611408,Easy
0.8148148148148148,0.5709876543209876,0.8888888888888888,0.675925925925926,0.8888888888888888,0.7191358024691359,0.8431372549019608,0.8431372549019608,0.8431372549019608,0.06960197954779997,0.14070855614973263,0.08861976163014225,Medium
0.375,0.3169642857142857,0.625,0.5211309523809524,0.71875,0.5977678571428571,0.7922794117647058,0.7922794117647058,0.7922794117647058,0.05058629917964956,0.16123949579831934,0.07247694916274543,Hard
0.5747126436781609,0.44359605911330047,0.7471264367816092,0.6033661740558292,0.8505747126436781,0.7081828133552273,0.8353617308992562,0.8353617308992562,0.8353617308992562,0.07420274364513159,0.2363410690616573,0.1021570703066267,all
