epoch,split,where,space,N,D,norm_mean,std_mean,cos_mu,cos_std,energy_top1
67,train,plastic,raw,10,128,1.369517,0.108786,0.146831,0.412195,0.403741
67,train,protein,raw,10,128,0.227552,0.016704,0.242485,0.306438,0.462230
67,train,plastic,raw,10,128,1.329869,0.102799,0.191679,0.413291,0.436092
67,val,protein,raw,10,128,0.222408,0.015910,0.359478,0.431125,0.639747
67,val,plastic,raw,10,128,1.450398,0.101626,0.295644,0.367708,0.528655
67,val,protein,raw,10,128,0.289481,0.017119,0.464025,0.390078,0.609907
67,val,plastic,raw,10,128,1.345845,0.085927,0.444142,0.310021,0.368269
68,train,protein,raw,10,128,0.244535,0.016954,0.338072,0.356577,0.520272
68,train,plastic,raw,10,128,1.339906,0.093185,0.357522,0.516492,0.520110
68,train,protein,raw,10,128,0.254952,0.020225,0.159155,0.329765,0.402692
68,train,plastic,raw,10,128,1.354150,0.102568,0.228800,0.494913,0.538180
68,val,protein,raw,10,128,0.231501,0.015850,0.401039,0.408461,0.644175
68,val,plastic,raw,10,128,1.454303,0.121105,0.074793,0.442974,0.403815
68,val,protein,raw,10,128,0.291659,0.017105,0.471234,0.387613,0.610176
68,val,plastic,raw,10,128,1.431686,0.101852,0.308699,0.432304,0.530054
69,train,protein,raw,10,128,0.246641,0.014291,0.554474,0.195309,0.398174
69,train,plastic,raw,10,128,1.409578,0.116052,0.041400,0.426145,0.426946
69,train,protein,raw,10,128,0.244299,0.017902,0.259208,0.311558,0.351879
69,train,plastic,raw,10,128,1.370621,0.099977,0.232743,0.415284,0.460341
69,val,protein,raw,10,128,0.226766,0.015835,0.377431,0.427943,0.648745
69,val,plastic,raw,10,128,1.399581,0.097171,0.331676,0.522765,0.565660
69,val,protein,raw,10,128,0.288096,0.017110,0.461231,0.394095,0.608860
69,val,plastic,raw,10,128,1.428914,0.118640,0.086538,0.399734,0.420702
70,train,protein,raw,10,128,0.226325,0.016990,0.205875,0.359537,0.416077
70,train,plastic,raw,10,128,1.357072,0.103762,0.205267,0.457290,0.458026
70,train,protein,raw,10,128,0.254202,0.017626,0.285471,0.399689,0.539671
70,train,plastic,raw,10,128,1.390350,0.122856,-0.032659,0.344483,0.324156
70,val,protein,raw,10,128,0.233700,0.015836,0.390071,0.424432,0.652216
70,val,plastic,raw,10,128,1.321399,0.110260,0.076498,0.482731,0.411382
70,val,protein,raw,10,128,0.283495,0.017097,0.441236,0.403992,0.613229
70,val,plastic,raw,10,128,1.340497,0.104279,0.209013,0.352269,0.407034
71,train,protein,raw,10,128,0.217568,0.014962,0.353587,0.205923,0.354745
71,train,plastic,raw,10,128,1.267440,0.096551,0.209735,0.353501,0.428248
71,train,protein,raw,10,128,0.249719,0.017761,0.279622,0.317236,0.503400
71,train,plastic,raw,10,128,1.378539,0.120459,-0.013286,0.375576,0.310310
71,val,protein,raw,10,128,0.227290,0.015827,0.343399,0.461421,0.657340
71,val,plastic,raw,10,128,1.428403,0.093733,0.406127,0.345728,0.487566
71,val,protein,raw,10,128,0.270425,0.017118,0.383061,0.442594,0.617274
71,val,plastic,raw,10,128,1.510525,0.122504,0.096193,0.401638,0.366340
72,train,protein,raw,10,128,0.229332,0.014752,0.402911,0.313775,0.330419
72,train,plastic,raw,10,128,1.410165,0.121412,0.019866,0.419052,0.341136
72,train,protein,raw,10,128,0.230822,0.018033,0.176983,0.300975,0.321608
72,train,plastic,raw,10,128,1.345020,0.086917,0.430513,0.518665,0.594702
72,val,protein,raw,10,128,0.216905,0.015701,0.327935,0.463565,0.655478
72,val,plastic,raw,10,128,1.425043,0.113178,0.152315,0.457371,0.521683
72,val,protein,raw,10,128,0.279954,0.017082,0.428003,0.417632,0.613917
72,val,plastic,raw,10,128,1.440540,0.126360,0.004563,0.321509,0.262217
73,train,protein,raw,10,128,0.251186,0.017928,0.306516,0.295623,0.351868
73,train,plastic,raw,10,128,1.381173,0.111395,0.149510,0.416370,0.422204
73,train,protein,raw,10,128,0.236276,0.016014,0.333210,0.334185,0.367385
73,train,plastic,raw,10,128,1.391896,0.111776,0.124690,0.450292,0.421753
73,val,protein,raw,10,128,0.225441,0.015657,0.363481,0.441312,0.659047
73,val,plastic,raw,10,128,1.471066,0.115625,0.146112,0.490552,0.484776
73,val,protein,raw,10,128,0.280593,0.016984,0.435532,0.409388,0.615910
73,val,plastic,raw,10,128,1.399761,0.118880,0.089222,0.378909,0.299863
74,train,protein,raw,10,128,0.251852,0.016820,0.350596,0.385834,0.417504
74,train,plastic,raw,10,128,1.403605,0.116189,0.068359,0.413907,0.369464
74,train,protein,raw,10,128,0.229618,0.016110,0.315302,0.295028,0.453363
74,train,plastic,raw,10,128,1.457804,0.119461,0.085101,0.484094,0.493336
74,val,protein,raw,10,128,0.230956,0.015645,0.388968,0.428192,0.664265
74,val,plastic,raw,10,128,1.452127,0.118387,0.114346,0.417477,0.335905
74,val,protein,raw,10,128,0.278790,0.016939,0.429155,0.416802,0.615292
74,val,plastic,raw,10,128,1.470761,0.121344,0.101022,0.434588,0.332528
75,train,protein,raw,10,128,0.224694,0.016255,0.306428,0.223445,0.318285
75,train,plastic,raw,10,128,1.464503,0.116217,0.154184,0.431740,0.460050
75,train,protein,raw,10,128,0.284060,0.019161,0.325703,0.359116,0.527345
75,train,plastic,raw,10,128,1.462513,0.110401,0.236741,0.417021,0.353481
75,val,protein,raw,10,128,0.219741,0.015576,0.372746,0.429986,0.662046
75,val,plastic,raw,10,128,1.438239,0.096652,0.346685,0.429312,0.483797
75,val,protein,raw,10,128,0.289869,0.016915,0.475603,0.386630,0.615633
75,val,plastic,raw,10,128,1.498342,0.118111,0.166516,0.385655,0.357067
76,train,protein,raw,10,128,0.219382,0.017485,0.151219,0.252959,0.315768
76,train,plastic,raw,10,128,1.435299,0.102723,0.282043,0.425036,0.458536
76,train,protein,raw,10,128,0.269167,0.018000,0.358705,0.387520,0.577579
76,train,plastic,raw,10,128,1.478799,0.116352,0.134031,0.350582,0.388697
76,val,protein,raw,10,128,0.219961,0.015608,0.362457,0.439300,0.662204
76,val,plastic,raw,10,128,1.376755,0.103259,0.270509,0.412507,0.419359
76,val,protein,raw,10,128,0.282049,0.017011,0.440123,0.412986,0.621348
76,val,plastic,raw,10,128,1.397161,0.110840,0.145543,0.363897,0.303800
77,train,protein,raw,10,128,0.241126,0.016760,0.327856,0.292320,0.489023
77,train,plastic,raw,10,128,1.382504,0.101759,0.256946,0.490660,0.476293
77,train,protein,raw,10,128,0.221106,0.015810,0.301282,0.296830,0.439985
77,train,plastic,raw,10,128,1.382522,0.115809,0.073466,0.375693,0.347634
77,val,protein,raw,10,128,0.225050,0.015526,0.383281,0.429816,0.665223
77,val,plastic,raw,10,128,1.497421,0.121607,0.113080,0.456627,0.393427
77,val,protein,raw,10,128,0.281019,0.016962,0.435201,0.417592,0.618976
77,val,plastic,raw,10,128,1.516114,0.121130,0.141270,0.441503,0.342975
78,train,protein,raw,10,128,0.286559,0.024548,0.286029,0.277092,0.663811
78,train,plastic,raw,10,128,1.470354,0.117589,0.124797,0.407296,0.397043
78,train,protein,raw,10,128,0.263665,0.017437,0.396511,0.325156,0.377502
78,train,plastic,raw,10,128,1.394641,0.105892,0.212607,0.506369,0.486209
78,val,protein,raw,10,128,0.228536,0.015477,0.410952,0.412276,0.665241
78,val,plastic,raw,10,128,1.483642,0.106926,0.248992,0.395477,0.554171
78,val,protein,raw,10,128,0.284982,0.016983,0.454038,0.402548,0.622532
78,val,plastic,raw,10,128,1.376095,0.096349,0.358576,0.500020,0.367593
79,train,protein,raw,10,128,0.236204,0.017969,0.196021,0.315988,0.434559
79,train,plastic,raw,10,128,1.347167,0.090239,0.409839,0.355730,0.467423
79,train,protein,raw,10,128,0.234911,0.015713,0.390235,0.245382,0.416055
79,train,plastic,raw,10,128,1.398448,0.104599,0.248641,0.382258,0.391337
79,val,protein,raw,10,128,0.218924,0.015439,0.373412,0.434047,0.668925
79,val,plastic,raw,10,128,1.434888,0.107915,0.220290,0.400748,0.410298
79,val,protein,raw,10,128,0.284499,0.016944,0.453380,0.402637,0.622079
79,val,plastic,raw,10,128,1.404989,0.100756,0.317331,0.447933,0.436738
80,train,protein,raw,10,128,0.284626,0.017059,0.502008,0.320827,0.367944
80,train,plastic,raw,10,128,1.363788,0.108645,0.184483,0.433987,0.390666
80,train,protein,raw,10,128,0.241470,0.017925,0.241311,0.277008,0.340133
80,train,plastic,raw,10,128,1.418442,0.101893,0.316810,0.449403,0.359466
80,val,protein,raw,10,128,0.225806,0.015439,0.407985,0.411747,0.669029
80,val,plastic,raw,10,128,1.466835,0.121946,0.089037,0.397127,0.356191
80,val,protein,raw,10,128,0.287149,0.016938,0.471735,0.389123,0.622907
80,val,plastic,raw,10,128,1.459253,0.121643,0.071240,0.410152,0.348700
81,train,protein,raw,10,128,0.236802,0.017069,0.288135,0.277247,0.430447
81,train,plastic,raw,10,128,1.450640,0.110095,0.216654,0.491189,0.432620
81,train,protein,raw,10,128,0.236252,0.018490,0.205444,0.306316,0.482356
81,train,plastic,raw,10,128,1.432139,0.083761,0.541668,0.266069,0.435113
81,val,protein,raw,10,128,0.218422,0.015457,0.338864,0.471030,0.675820
81,val,plastic,raw,10,128,1.486820,0.091116,0.491092,0.430540,0.432565
81,val,protein,raw,10,128,0.270932,0.016932,0.393492,0.444195,0.627761
81,val,plastic,raw,10,128,1.512319,0.118140,0.188119,0.357215,0.348078
82,train,protein,raw,10,128,0.220816,0.017921,0.112933,0.281604,0.364736
82,train,plastic,raw,10,128,1.428007,0.107994,0.245285,0.499270,0.462941
82,train,protein,raw,10,128,0.292605,0.025761,0.178634,0.277230,0.610617
82,train,plastic,raw,10,128,1.502045,0.125354,0.058585,0.407725,0.361150
82,val,protein,raw,10,128,0.203871,0.015383,0.289357,0.493219,0.667422
82,val,plastic,raw,10,128,1.461408,0.106002,0.284855,0.477859,0.438030
82,val,protein,raw,10,128,0.272199,0.016900,0.407274,0.434695,0.627330
82,val,plastic,raw,10,128,1.569224,0.136275,-0.034787,0.407178,0.398663
83,train,protein,raw,10,128,0.225042,0.017238,0.206511,0.310584,0.399813
83,train,plastic,raw,10,128,1.459536,0.116048,0.146037,0.398872,0.368350
83,train,protein,raw,10,128,0.255108,0.017588,0.327812,0.326168,0.413938
83,train,plastic,raw,10,128,1.433943,0.112562,0.155518,0.419563,0.398055
83,val,protein,raw,10,128,0.232089,0.015312,0.442944,0.391292,0.670050
83,val,plastic,raw,10,128,1.515779,0.109859,0.273195,0.442512,0.388386
83,val,protein,raw,10,128,0.287637,0.016741,0.481314,0.383346,0.621566
83,val,plastic,raw,10,128,1.521880,0.102422,0.374728,0.406208,0.389360
84,train,protein,raw,10,128,0.279461,0.023385,0.310881,0.258271,0.629206
84,train,plastic,raw,10,128,1.513873,0.112922,0.203771,0.567814,0.543020
84,train,protein,raw,10,128,0.257166,0.015619,0.459837,0.312503,0.368115
84,train,plastic,raw,10,128,1.449748,0.101076,0.317151,0.366293,0.455127
84,val,protein,raw,10,128,0.224078,0.015244,0.404374,0.422245,0.672169
84,val,plastic,raw,10,128,1.527734,0.124444,0.085362,0.399987,0.423600
84,val,protein,raw,10,128,0.283206,0.016748,0.454984,0.405764,0.616785
84,val,plastic,raw,10,128,1.393294,0.096728,0.322359,0.356003,0.455231
85,train,protein,raw,10,128,0.247211,0.017195,0.312807,0.344505,0.561380
85,train,plastic,raw,10,128,1.450534,0.119158,0.098570,0.356102,0.329351
85,train,protein,raw,10,128,0.233814,0.016276,0.310165,0.341466,0.567329
85,train,plastic,raw,10,128,1.439833,0.118736,0.098804,0.373812,0.342454
85,val,protein,raw,10,128,0.216390,0.015257,0.379102,0.434735,0.667763
85,val,plastic,raw,10,128,1.529247,0.127268,0.047627,0.441231,0.392075
85,val,protein,raw,10,128,0.282665,0.016771,0.455246,0.406132,0.619657
85,val,plastic,raw,10,128,1.480640,0.117598,0.131455,0.436876,0.410749
86,train,protein,raw,10,128,0.289249,0.024545,0.212839,0.352925,0.622782
86,train,plastic,raw,10,128,1.550778,0.121945,0.131799,0.438500,0.380430
86,train,protein,raw,10,128,0.239436,0.017939,0.239814,0.313812,0.366011
86,train,plastic,raw,10,128,1.453057,0.107175,0.245278,0.466055,0.481835
86,val,protein,raw,10,128,0.215665,0.015265,0.345105,0.468267,0.668419
86,val,plastic,raw,10,128,1.502704,0.124966,0.051275,0.403977,0.416183
86,val,protein,raw,10,128,0.271241,0.016852,0.405712,0.431274,0.624993
86,val,plastic,raw,10,128,1.478834,0.117851,0.123468,0.387394,0.431067
87,train,protein,raw,10,128,0.209276,0.016604,0.148926,0.291659,0.405015
87,train,plastic,raw,10,128,1.412880,0.114217,0.116725,0.365526,0.365631
87,train,protein,raw,10,128,0.240511,0.016612,0.297191,0.390807,0.531536
87,train,plastic,raw,10,128,1.393523,0.100822,0.287384,0.462477,0.407941
87,val,protein,raw,10,128,0.221239,0.015124,0.430341,0.399273,0.665044
87,val,plastic,raw,10,128,1.486232,0.106505,0.271284,0.549934,0.584422
87,val,protein,raw,10,128,0.290836,0.016727,0.491814,0.378498,0.619343
87,val,plastic,raw,10,128,1.454217,0.102038,0.339322,0.371156,0.406743
88,train,protein,raw,10,128,0.222854,0.015376,0.359140,0.248446,0.467236
88,train,plastic,raw,10,128,1.376118,0.102717,0.239704,0.383058,0.445605
88,train,protein,raw,10,128,0.238872,0.017469,0.266924,0.285298,0.373326
88,train,plastic,raw,10,128,1.448128,0.099918,0.340895,0.430622,0.449918
88,val,protein,raw,10,128,0.204992,0.015118,0.340744,0.461765,0.662432
88,val,plastic,raw,10,128,1.434129,0.084652,0.504663,0.328355,0.431341
88,val,protein,raw,10,128,0.279579,0.016818,0.436040,0.421511,0.625205
88,val,plastic,raw,10,128,1.457798,0.103403,0.318342,0.417928,0.413071
89,train,protein,raw,10,128,0.242860,0.018897,0.189356,0.285723,0.387914
89,train,plastic,raw,10,128,1.442479,0.111167,0.204204,0.400220,0.344880
89,train,protein,raw,10,128,0.270376,0.018129,0.359925,0.327082,0.410523
89,train,plastic,raw,10,128,1.463223,0.118420,0.102020,0.406270,0.483476
89,val,protein,raw,10,128,0.209533,0.015079,0.365354,0.443291,0.661076
89,val,plastic,raw,10,128,1.498000,0.111490,0.244170,0.407391,0.418458
89,val,protein,raw,10,128,0.278425,0.016804,0.436524,0.421201,0.625755
89,val,plastic,raw,10,128,1.527663,0.125695,0.081623,0.410724,0.376130
90,train,protein,raw,10,128,0.223550,0.016425,0.244194,0.328267,0.442554
90,train,plastic,raw,10,128,1.451675,0.116972,0.126662,0.474602,0.445110
90,train,protein,raw,10,128,0.261593,0.018964,0.258336,0.354679,0.462414
90,train,plastic,raw,10,128,1.393030,0.091061,0.402989,0.349072,0.377441
90,val,protein,raw,10,128,0.234639,0.014929,0.501894,0.350626,0.662083
90,val,plastic,raw,10,128,1.464966,0.093539,0.417058,0.362734,0.454504
90,val,protein,raw,10,128,0.300490,0.016696,0.519746,0.365966,0.623229
90,val,plastic,raw,10,128,1.438365,0.097459,0.354431,0.371023,0.446345
91,train,protein,raw,10,128,0.247354,0.017207,0.332872,0.296842,0.509522
91,train,plastic,raw,10,128,1.430013,0.107977,0.212945,0.389635,0.364871
91,train,protein,raw,10,128,0.279187,0.017700,0.457378,0.233914,0.332130
91,train,plastic,raw,10,128,1.428885,0.115308,0.123614,0.372209,0.422871
91,val,protein,raw,10,128,0.205685,0.015057,0.336097,0.467279,0.663395
91,val,plastic,raw,10,128,1.505288,0.116982,0.180891,0.403218,0.479797
91,val,protein,raw,10,128,0.273441,0.016780,0.407157,0.442946,0.630096
91,val,plastic,raw,10,128,1.501921,0.113176,0.239200,0.459981,0.571999
92,train,protein,raw,10,128,0.285699,0.023654,0.313654,0.269525,0.639475
92,train,plastic,raw,10,128,1.432162,0.120242,0.073628,0.449786,0.387854
92,train,protein,raw,10,128,0.220622,0.016874,0.161164,0.385836,0.484902
92,train,plastic,raw,10,128,1.487563,0.121821,0.099354,0.438143,0.366890
92,val,protein,raw,10,128,0.222120,0.014878,0.438821,0.396564,0.663809
92,val,plastic,raw,10,128,1.468509,0.108801,0.241990,0.475706,0.476252
92,val,protein,raw,10,128,0.287885,0.016659,0.476520,0.394029,0.622595
92,val,plastic,raw,10,128,1.441186,0.106946,0.249477,0.396331,0.395246
93,train,protein,raw,10,128,0.237448,0.016558,0.322271,0.345086,0.439206
93,train,plastic,raw,10,128,1.413252,0.108369,0.193028,0.469281,0.394025
93,train,protein,raw,10,128,0.267131,0.018200,0.349314,0.333080,0.444551
93,train,plastic,raw,10,128,1.501389,0.125717,0.048489,0.367358,0.401944
93,val,protein,raw,10,128,0.208137,0.014845,0.358261,0.456637,0.663615
93,val,plastic,raw,10,128,1.490700,0.110049,0.241695,0.413676,0.499946
93,val,protein,raw,10,128,0.271074,0.016629,0.403916,0.445846,0.622767
93,val,plastic,raw,10,128,1.459354,0.095100,0.433483,0.420160,0.418178
94,train,protein,raw,10,128,0.236194,0.015675,0.322944,0.383234,0.552153
94,train,plastic,raw,10,128,1.465105,0.112647,0.170229,0.389496,0.470489
94,train,protein,raw,10,128,0.246969,0.015145,0.453452,0.364308,0.535304
94,train,plastic,raw,10,128,1.492653,0.120980,0.107252,0.416840,0.421307
94,val,protein,raw,10,128,0.226936,0.014719,0.480431,0.368865,0.664405
94,val,plastic,raw,10,128,1.546670,0.114734,0.257718,0.400658,0.383167
94,val,protein,raw,10,128,0.291991,0.016500,0.505044,0.372103,0.616684
94,val,plastic,raw,10,128,1.570247,0.105239,0.381534,0.487781,0.444833
95,train,protein,raw,10,128,0.288106,0.024720,0.232661,0.252539,0.577739
95,train,plastic,raw,10,128,1.540666,0.125326,0.087065,0.355162,0.390421
95,train,protein,raw,10,128,0.263545,0.019508,0.280755,0.284441,0.444669
95,train,plastic,raw,10,128,1.524471,0.115893,0.217057,0.368360,0.309681
95,val,protein,raw,10,128,0.215584,0.014772,0.401037,0.431381,0.666067
95,val,plastic,raw,10,128,1.542046,0.126812,0.101138,0.339264,0.330375
95,val,protein,raw,10,128,0.274727,0.016552,0.439810,0.410931,0.620898
95,val,plastic,raw,10,128,1.528563,0.105080,0.355526,0.413852,0.433205
96,train,protein,raw,10,128,0.259556,0.013930,0.611852,0.185500,0.356125
96,train,plastic,raw,10,128,1.474496,0.112526,0.232407,0.450895,0.397228
96,train,protein,raw,10,128,0.241317,0.017199,0.289750,0.286031,0.419377
96,train,plastic,raw,10,128,1.500962,0.119411,0.151403,0.412678,0.372895
96,val,protein,raw,10,128,0.201677,0.014795,0.339333,0.466854,0.664947
96,val,plastic,raw,10,128,1.530077,0.135589,-0.032773,0.304580,0.270415
96,val,protein,raw,10,128,0.271068,0.016633,0.419562,0.431770,0.623115
96,val,plastic,raw,10,128,1.514842,0.126425,0.061514,0.380908,0.450993
97,train,protein,raw,10,128,0.213525,0.017325,0.130740,0.251555,0.366896
97,train,plastic,raw,10,128,1.490125,0.123121,0.095937,0.376384,0.429742
97,train,protein,raw,10,128,0.242802,0.019123,0.150726,0.318285,0.391109
97,train,plastic,raw,10,128,1.485272,0.114819,0.226861,0.413012,0.338725
97,val,protein,raw,10,128,0.211890,0.014695,0.430621,0.399795,0.664078
97,val,plastic,raw,10,128,1.496290,0.117524,0.170133,0.451887,0.376211
97,val,protein,raw,10,128,0.283684,0.016492,0.476563,0.396234,0.615475
97,val,plastic,raw,10,128,1.543895,0.127822,0.077568,0.471079,0.416804
98,train,protein,raw,10,128,0.226314,0.016013,0.298981,0.313520,0.355693
98,train,plastic,raw,10,128,1.387583,0.093354,0.360039,0.327506,0.436172
98,train,protein,raw,10,128,0.226812,0.016345,0.296620,0.386968,0.435418
98,train,plastic,raw,10,128,1.491678,0.120520,0.121749,0.468102,0.399936
98,val,protein,raw,10,128,0.214770,0.014740,0.413599,0.418786,0.667189
98,val,plastic,raw,10,128,1.419685,0.095179,0.357389,0.467431,0.623312
98,val,protein,raw,10,128,0.278116,0.016538,0.443779,0.419271,0.622941
98,val,plastic,raw,10,128,1.491620,0.121399,0.104487,0.462330,0.420499
99,train,protein,raw,10,128,0.245838,0.018543,0.228428,0.269935,0.392700
99,train,plastic,raw,10,128,1.457155,0.114206,0.126214,0.451008,0.517713
99,train,protein,raw,10,128,0.239182,0.016898,0.268778,0.346889,0.580275
99,train,plastic,raw,10,128,1.467688,0.113897,0.182078,0.450679,0.405045
99,val,protein,raw,10,128,0.208509,0.014742,0.378489,0.442928,0.667213
99,val,plastic,raw,10,128,1.504659,0.118941,0.173169,0.372747,0.321253
99,val,protein,raw,10,128,0.271974,0.016528,0.414568,0.443447,0.622863
99,val,plastic,raw,10,128,1.465999,0.112160,0.231852,0.459594,0.422069
100,train,protein,raw,10,128,0.224160,0.017848,0.162271,0.287631,0.368855
100,train,plastic,raw,10,128,1.494634,0.127113,0.051421,0.398233,0.359268
100,train,protein,raw,10,128,0.229944,0.013489,0.440967,0.414718,0.551942
100,train,plastic,raw,10,128,1.454558,0.112836,0.182427,0.378884,0.449917
100,val,protein,raw,10,128,0.205740,0.014734,0.357896,0.460081,0.666402
100,val,plastic,raw,10,128,1.476555,0.102727,0.337449,0.390740,0.457807
100,val,protein,raw,10,128,0.268444,0.016552,0.408392,0.439306,0.624949
100,val,plastic,raw,10,128,1.490831,0.121391,0.101467,0.402887,0.384301
