epoch,split,where,space,N,D,norm_mean,std_mean,cos_mu,cos_std,energy_top1
94,val,plastic,raw,10,128,6.055392,0.270853,0.660865,0.392100,0.579869
94,val,protein,raw,10,128,3.133693,0.044597,0.971599,0.024702,0.785123
94,val,plastic,raw,10,128,6.218045,0.188048,0.849554,0.133026,0.618225
95,train,protein,raw,10,128,3.174916,0.044088,0.974066,0.020631,0.687318
95,train,plastic,raw,10,128,6.160577,0.370154,0.523491,0.677304,0.825479
95,train,protein,raw,10,128,3.198914,0.046548,0.971669,0.018784,0.593028
95,train,plastic,raw,10,128,6.407705,0.369763,0.417581,0.654388,0.615173
95,val,protein,raw,10,128,3.023049,0.041674,0.969214,0.027278,0.796735
95,val,plastic,raw,10,128,6.277906,0.342875,0.461942,0.668961,0.707381
95,val,protein,raw,10,128,3.156467,0.044458,0.972237,0.024108,0.782976
95,val,plastic,raw,10,128,6.634484,0.459601,0.287029,0.647447,0.664369
96,train,protein,raw,10,128,3.297197,0.039355,0.976121,0.019615,0.677298
96,train,plastic,raw,10,128,6.555008,0.456447,0.183524,0.786731,0.806006
96,train,protein,raw,10,128,3.135993,0.045748,0.979650,0.019281,0.743478
96,train,plastic,raw,10,128,6.259647,0.506857,-0.032468,0.727936,0.802354
96,val,protein,raw,10,128,2.986935,0.041671,0.968248,0.028170,0.793504
96,val,plastic,raw,10,128,6.400804,0.207593,0.819807,0.153556,0.550550
96,val,protein,raw,10,128,3.113774,0.044665,0.970906,0.025402,0.786495
96,val,plastic,raw,10,128,7.182539,0.346164,0.549781,0.690791,0.763723
97,train,protein,raw,10,128,3.192016,0.050892,0.969030,0.018135,0.508778
97,train,plastic,raw,10,128,6.167602,0.385405,0.342222,0.638497,0.622093
97,train,protein,raw,10,128,3.083895,0.046614,0.976467,0.016258,0.719666
97,train,plastic,raw,10,128,6.600764,0.389600,0.379400,0.585521,0.585906
97,val,protein,raw,10,128,2.986317,0.041488,0.968764,0.027568,0.793046
97,val,plastic,raw,10,128,6.456613,0.331526,0.533704,0.701505,0.744367
97,val,protein,raw,10,128,3.118463,0.044458,0.971411,0.024884,0.785217
97,val,plastic,raw,10,128,6.660062,0.445935,0.320833,0.651205,0.687257
98,train,protein,raw,10,128,3.073027,0.039523,0.979186,0.016659,0.658561
98,train,plastic,raw,10,128,6.346188,0.475409,0.037350,0.866650,0.862082
98,train,protein,raw,10,128,3.105968,0.047347,0.967542,0.024938,0.816960
98,train,plastic,raw,10,128,6.228033,0.408119,0.188555,0.753478,0.769482
98,val,protein,raw,10,128,2.971388,0.041559,0.968235,0.028022,0.791772
98,val,plastic,raw,10,128,5.979328,0.359290,0.367026,0.623642,0.655532
98,val,protein,raw,10,128,3.100265,0.044590,0.970767,0.025469,0.786061
98,val,plastic,raw,10,128,6.673024,0.270241,0.722233,0.235997,0.635014
99,train,protein,raw,10,128,3.047632,0.045718,0.973918,0.016965,0.544444
99,train,plastic,raw,10,128,5.595397,0.350356,0.304686,0.651323,0.626099
99,train,protein,raw,10,128,3.124578,0.048960,0.966902,0.021889,0.587481
99,train,plastic,raw,10,128,6.355653,0.243125,0.780788,0.246238,0.671736
99,val,protein,raw,10,128,2.944437,0.041558,0.967546,0.028810,0.793411
99,val,plastic,raw,10,128,5.924395,0.282523,0.625501,0.381565,0.548806
99,val,protein,raw,10,128,3.069292,0.044746,0.969869,0.026313,0.788222
99,val,plastic,raw,10,128,6.183511,0.262893,0.673189,0.364383,0.543927
100,train,protein,raw,10,128,3.103622,0.047974,0.971176,0.019131,0.515942
100,train,plastic,raw,10,128,6.104049,0.384886,0.272627,0.660499,0.717732
100,train,protein,raw,10,128,3.030050,0.044836,0.975739,0.017692,0.677400
100,train,plastic,raw,10,128,6.070922,0.242349,0.729120,0.259018,0.484658
100,val,protein,raw,10,128,2.972447,0.041410,0.968572,0.027703,0.790727
100,val,plastic,raw,10,128,6.586621,0.476173,0.122699,0.713520,0.710121
100,val,protein,raw,10,128,3.101707,0.044632,0.970720,0.025473,0.786206
100,val,plastic,raw,10,128,6.071802,0.394865,0.260773,0.600675,0.527887
