epoch,split,where,space,N,D,norm_mean,std_mean,cos_mu,cos_std,energy_top1
88,train,plastic,raw,31,128,1.442201,0.110330,0.256452,0.419944,0.282239
88,val,protein,raw,10,128,0.203222,0.014439,0.390669,0.431083,0.672512
88,val,plastic,raw,31,128,1.420892,0.106522,0.297253,0.429162,0.309164
88,val,protein,raw,10,128,0.278685,0.016258,0.460366,0.400652,0.630472
88,val,plastic,raw,31,128,1.422471,0.108036,0.279353,0.432849,0.300674
89,train,protein,raw,10,128,0.231233,0.017900,0.195332,0.304999,0.423721
89,train,plastic,raw,31,128,1.398657,0.106067,0.282305,0.433402,0.315547
89,train,protein,raw,10,128,0.226192,0.015842,0.329321,0.361340,0.531204
89,train,plastic,raw,31,128,1.397134,0.104169,0.300183,0.412209,0.294373
89,val,protein,raw,10,128,0.212408,0.014449,0.418786,0.417064,0.675159
89,val,plastic,raw,31,128,1.437049,0.108932,0.281091,0.442087,0.305149
89,val,protein,raw,10,128,0.275202,0.016239,0.438670,0.418271,0.634550
89,val,plastic,raw,31,128,1.431452,0.102978,0.351673,0.432281,0.317150
90,train,protein,raw,10,128,0.210930,0.013048,0.451797,0.334705,0.638406
90,train,plastic,raw,31,128,1.409257,0.108082,0.267527,0.423294,0.288972
90,train,protein,raw,10,128,0.221037,0.017449,0.191933,0.278016,0.420751
90,train,plastic,raw,31,128,1.417544,0.108538,0.253248,0.414981,0.303081
90,val,protein,raw,10,128,0.210376,0.014453,0.402977,0.428962,0.674672
90,val,plastic,raw,31,128,1.468105,0.108389,0.308051,0.455318,0.321195
90,val,protein,raw,10,128,0.273827,0.016300,0.442726,0.412007,0.632280
90,val,plastic,raw,31,128,1.455067,0.103398,0.356466,0.461359,0.353389
91,train,protein,raw,10,128,0.240025,0.017475,0.244641,0.358559,0.425711
91,train,plastic,raw,31,128,1.443662,0.104379,0.334547,0.456768,0.327421
91,train,protein,raw,10,128,0.201399,0.014367,0.280951,0.263806,0.393733
91,train,plastic,raw,31,128,1.405204,0.104024,0.312393,0.420594,0.307552
91,val,protein,raw,10,128,0.207137,0.014443,0.407474,0.421111,0.673189
91,val,plastic,raw,31,128,1.460894,0.112233,0.255295,0.438987,0.302318
91,val,protein,raw,10,128,0.278955,0.016248,0.456543,0.407001,0.632331
91,val,plastic,raw,31,128,1.459298,0.113024,0.242568,0.426425,0.292709
92,train,protein,raw,10,128,0.247484,0.017181,0.341556,0.285743,0.434882
92,train,plastic,raw,31,128,1.405717,0.106447,0.285994,0.415820,0.287649
92,train,protein,raw,10,128,0.192242,0.014730,0.184685,0.367053,0.423259
92,train,plastic,raw,31,128,1.413790,0.107638,0.273176,0.412803,0.294842
92,val,protein,raw,10,128,0.198363,0.014424,0.370990,0.440436,0.671310
92,val,plastic,raw,31,128,1.474069,0.110911,0.281616,0.453648,0.322268
92,val,protein,raw,10,128,0.275036,0.016258,0.444396,0.418925,0.632324
92,val,plastic,raw,31,128,1.475399,0.112719,0.257197,0.437282,0.306121
93,train,protein,raw,10,128,0.204921,0.015890,0.145956,0.359496,0.454485
93,train,plastic,raw,31,128,1.445984,0.111136,0.253011,0.429288,0.294843
93,train,protein,raw,10,128,0.168038,0.013292,0.170660,0.299236,0.414044
93,train,plastic,raw,31,128,1.437196,0.109641,0.268131,0.436155,0.312212
93,val,protein,raw,10,128,0.198644,0.014402,0.360496,0.454711,0.675148
93,val,plastic,raw,31,128,1.489087,0.112733,0.266413,0.455478,0.337440
93,val,protein,raw,10,128,0.272776,0.016261,0.432209,0.426719,0.632751
93,val,plastic,raw,31,128,1.480353,0.108802,0.300143,0.420256,0.313321
94,train,protein,raw,10,128,0.196439,0.013446,0.339193,0.323048,0.445790
94,train,plastic,raw,31,128,1.449731,0.113107,0.229155,0.428809,0.309719
94,train,protein,raw,10,128,0.194561,0.015146,0.174581,0.334631,0.408288
94,train,plastic,raw,31,128,1.441853,0.110633,0.243397,0.417506,0.302903
94,val,protein,raw,10,128,0.201223,0.014331,0.393699,0.428994,0.673285
94,val,plastic,raw,31,128,1.478046,0.107726,0.324464,0.443806,0.315091
94,val,protein,raw,10,128,0.279671,0.016209,0.470962,0.394784,0.630340
94,val,plastic,raw,31,128,1.467995,0.108359,0.307083,0.441080,0.306062
95,train,protein,raw,10,128,0.228252,0.016303,0.270677,0.330703,0.366888
95,train,plastic,raw,31,128,1.450422,0.107527,0.309366,0.440665,0.305645
95,train,protein,raw,10,128,0.240377,0.017046,0.304878,0.301086,0.474027
95,train,plastic,raw,31,128,1.420854,0.101638,0.341069,0.415154,0.296446
95,val,protein,raw,10,128,0.188965,0.014371,0.309160,0.489995,0.670168
95,val,plastic,raw,31,128,1.465249,0.112443,0.255175,0.441266,0.304703
95,val,protein,raw,10,128,0.265243,0.016297,0.414883,0.434583,0.632573
95,val,plastic,raw,31,128,1.447332,0.109166,0.278377,0.426873,0.305540
96,train,protein,raw,10,128,0.201332,0.016346,0.092513,0.431044,0.465340
96,train,plastic,raw,31,128,1.437153,0.110788,0.252553,0.428457,0.288823
96,train,protein,raw,10,128,0.206504,0.015034,0.255026,0.321058,0.288535
96,train,plastic,raw,31,128,1.434865,0.110811,0.245298,0.424199,0.282890
96,val,protein,raw,10,128,0.207241,0.014345,0.395026,0.438081,0.674544
96,val,plastic,raw,31,128,1.454373,0.113975,0.223490,0.425057,0.306037
96,val,protein,raw,10,128,0.267514,0.016169,0.415667,0.434482,0.634114
96,val,plastic,raw,31,128,1.449714,0.114435,0.213443,0.414132,0.298372
97,train,protein,raw,10,128,0.243894,0.015532,0.403787,0.361530,0.497557
97,train,plastic,raw,31,128,1.442720,0.113389,0.203868,0.418083,0.302280
97,train,protein,raw,10,128,0.257424,0.018788,0.284263,0.381733,0.501442
97,train,plastic,raw,31,128,1.402140,0.110518,0.224721,0.396319,0.279793
97,val,protein,raw,10,128,0.202404,0.014346,0.346103,0.476211,0.679257
97,val,plastic,raw,31,128,1.427797,0.113227,0.213973,0.417987,0.289172
97,val,protein,raw,10,128,0.261437,0.016237,0.389929,0.447373,0.633989
97,val,plastic,raw,31,128,1.416980,0.112833,0.210698,0.411754,0.279412
98,train,protein,raw,10,128,0.206483,0.016023,0.188760,0.330757,0.427766
98,train,plastic,raw,31,128,1.387980,0.111481,0.195249,0.397090,0.264667
98,train,protein,raw,10,128,0.232301,0.016140,0.304905,0.445182,0.652312
98,train,plastic,raw,31,128,1.361884,0.106658,0.242164,0.398475,0.276428
98,val,protein,raw,10,128,0.197645,0.014316,0.357125,0.460614,0.675524
98,val,plastic,raw,31,128,1.453162,0.109900,0.287138,0.441956,0.314691
98,val,protein,raw,10,128,0.267860,0.016199,0.418400,0.436277,0.634028
98,val,plastic,raw,31,128,1.449872,0.110153,0.282589,0.431174,0.299531
99,train,protein,raw,10,128,0.219566,0.016383,0.235719,0.310880,0.467762
99,train,plastic,raw,31,128,1.429878,0.110132,0.266217,0.438061,0.300861
99,train,protein,raw,10,128,0.243324,0.016308,0.315373,0.398774,0.616658
99,train,plastic,raw,31,128,1.394825,0.105646,0.287887,0.425212,0.295026
99,val,protein,raw,10,128,0.192883,0.014258,0.326965,0.484351,0.675115
99,val,plastic,raw,31,128,1.492868,0.108102,0.335081,0.452114,0.316119
99,val,protein,raw,10,128,0.261702,0.016110,0.393783,0.453099,0.630940
99,val,plastic,raw,31,128,1.486875,0.111848,0.284444,0.432051,0.289204
100,train,protein,raw,10,128,0.216743,0.013962,0.397602,0.380835,0.472015
100,train,plastic,raw,31,128,1.450348,0.109151,0.280962,0.432321,0.304913
100,train,protein,raw,10,128,0.201876,0.015579,0.151926,0.359791,0.454992
100,train,plastic,raw,31,128,1.459888,0.112868,0.241894,0.427839,0.298691
100,val,protein,raw,10,128,0.211535,0.014192,0.431606,0.408759,0.676719
100,val,plastic,raw,31,128,1.482737,0.112981,0.264745,0.434201,0.300983
100,val,protein,raw,10,128,0.275628,0.016077,0.458168,0.406772,0.627207
100,val,plastic,raw,31,128,1.473992,0.112110,0.270540,0.429756,0.299392
