epoch,split,where,space,N,D,norm_mean,std_mean,cos_mu,cos_std,energy_top1
81,val,protein,raw,10,128,0.244993,0.016607,0.328166,0.429477,0.497112
81,val,plastic,raw,31,128,1.356697,0.104856,0.220536,0.364453,0.244740
82,train,protein,raw,10,128,0.223324,0.017991,0.120931,0.280459,0.338114
82,train,plastic,raw,31,128,1.355852,0.108797,0.147214,0.356559,0.255942
82,train,protein,raw,10,128,0.213709,0.016755,0.155718,0.325783,0.355899
82,train,plastic,raw,31,128,1.354818,0.106612,0.194216,0.345149,0.227402
82,val,protein,raw,10,128,0.234813,0.016906,0.260042,0.465957,0.575175
82,val,plastic,raw,31,128,1.354002,0.102613,0.250266,0.365623,0.273028
82,val,protein,raw,10,128,0.243130,0.016571,0.328964,0.423013,0.495927
82,val,plastic,raw,31,128,1.349935,0.103625,0.237059,0.373063,0.267863
83,train,protein,raw,10,128,0.223985,0.015810,0.336614,0.362643,0.406098
83,train,plastic,raw,31,128,1.345176,0.105429,0.204965,0.361017,0.260715
83,train,protein,raw,10,128,0.234307,0.018140,0.178692,0.253355,0.278984
83,train,plastic,raw,31,128,1.327290,0.102517,0.232192,0.353369,0.246280
83,val,protein,raw,10,128,0.231669,0.016928,0.234038,0.481960,0.574732
83,val,plastic,raw,31,128,1.339372,0.106248,0.195382,0.358937,0.266486
83,val,protein,raw,10,128,0.233992,0.016562,0.279151,0.450269,0.498173
83,val,plastic,raw,31,128,1.333165,0.104166,0.217843,0.371983,0.268579
84,train,protein,raw,10,128,0.216989,0.015652,0.296878,0.370472,0.409413
84,train,plastic,raw,31,128,1.294454,0.103213,0.191639,0.340806,0.230473
84,train,protein,raw,10,128,0.212587,0.017946,0.049031,0.212112,0.298122
84,train,plastic,raw,31,128,1.319130,0.102934,0.208050,0.364883,0.285828
84,val,protein,raw,10,128,0.235131,0.016849,0.265891,0.459043,0.576377
84,val,plastic,raw,31,128,1.357815,0.108135,0.173704,0.368179,0.303624
84,val,protein,raw,10,128,0.244069,0.016527,0.331986,0.424413,0.494168
84,val,plastic,raw,31,128,1.355986,0.108541,0.166612,0.359004,0.292499
85,train,protein,raw,10,128,0.211068,0.017617,0.076386,0.296259,0.381842
85,train,plastic,raw,31,128,1.324459,0.105459,0.172400,0.343935,0.279968
85,train,protein,raw,10,128,0.224708,0.017220,0.183816,0.271205,0.303090
85,train,plastic,raw,31,128,1.321915,0.102945,0.219647,0.347829,0.272915
85,val,protein,raw,10,128,0.234296,0.016777,0.268596,0.457564,0.576028
85,val,plastic,raw,31,128,1.371812,0.101712,0.277119,0.377386,0.310264
85,val,protein,raw,10,128,0.248065,0.016472,0.361628,0.403497,0.493212
85,val,plastic,raw,31,128,1.376809,0.105756,0.237740,0.383328,0.285505
86,train,protein,raw,10,128,0.223962,0.018452,0.074038,0.297210,0.384036
86,train,plastic,raw,31,128,1.348947,0.103858,0.233339,0.367067,0.264405
86,train,protein,raw,10,128,0.229808,0.018244,0.144280,0.192723,0.301487
86,train,plastic,raw,31,128,1.332521,0.095998,0.314759,0.351727,0.297106
86,val,protein,raw,10,128,0.230108,0.016740,0.245677,0.472354,0.573619
86,val,plastic,raw,31,128,1.326797,0.103790,0.232477,0.371112,0.247967
86,val,protein,raw,10,128,0.237930,0.016413,0.308777,0.436609,0.494105
86,val,plastic,raw,31,128,1.339066,0.103452,0.247558,0.386342,0.271367
87,train,protein,raw,10,128,0.215222,0.016680,0.204783,0.227785,0.274239
87,train,plastic,raw,31,128,1.305990,0.103142,0.210319,0.343998,0.225855
87,train,protein,raw,10,128,0.209684,0.016446,0.175258,0.220441,0.241108
87,train,plastic,raw,31,128,1.330806,0.104883,0.199750,0.348176,0.266088
87,val,protein,raw,10,128,0.232432,0.016718,0.263800,0.461050,0.572409
87,val,plastic,raw,31,128,1.366313,0.101438,0.304290,0.415987,0.303631
87,val,protein,raw,10,128,0.240185,0.016413,0.328548,0.421520,0.492185
87,val,plastic,raw,31,128,1.345779,0.097102,0.350247,0.417076,0.327381
88,train,protein,raw,10,128,0.211876,0.017265,0.053651,0.354602,0.446346
88,train,plastic,raw,31,128,1.328992,0.099825,0.279489,0.368838,0.279965
88,train,protein,raw,10,128,0.203607,0.016323,0.151192,0.224968,0.292354
88,train,plastic,raw,31,128,1.314996,0.099957,0.270210,0.370102,0.254320
88,val,protein,raw,10,128,0.232293,0.016682,0.260075,0.467373,0.575126
88,val,plastic,raw,31,128,1.380216,0.107147,0.220158,0.366818,0.276708
88,val,protein,raw,10,128,0.235220,0.016380,0.308401,0.429893,0.492566
88,val,plastic,raw,31,128,1.367530,0.103090,0.271202,0.378132,0.262250
89,train,protein,raw,10,128,0.212372,0.017488,0.079387,0.260570,0.316887
89,train,plastic,raw,31,128,1.333155,0.101601,0.256318,0.360596,0.275677
89,train,protein,raw,10,128,0.200086,0.016551,0.056922,0.267652,0.279205
89,train,plastic,raw,31,128,1.323206,0.101810,0.229603,0.368873,0.298717
89,val,protein,raw,10,128,0.235968,0.016616,0.283002,0.454519,0.578114
89,val,plastic,raw,31,128,1.336535,0.101130,0.259508,0.338243,0.225806
89,val,protein,raw,10,128,0.240392,0.016328,0.333134,0.415799,0.492515
89,val,plastic,raw,31,128,1.360353,0.105195,0.229330,0.349144,0.225322
90,train,protein,raw,10,128,0.219121,0.016890,0.152099,0.387448,0.449072
90,train,plastic,raw,31,128,1.313934,0.100263,0.242813,0.330879,0.225402
90,train,protein,raw,10,128,0.219740,0.017585,0.129149,0.244647,0.292809
90,train,plastic,raw,31,128,1.318378,0.101428,0.238559,0.333522,0.207036
90,val,protein,raw,10,128,0.229531,0.016604,0.258348,0.464632,0.575244
90,val,plastic,raw,31,128,1.355611,0.103245,0.255376,0.340716,0.273435
90,val,protein,raw,10,128,0.236797,0.016274,0.321034,0.425818,0.490410
90,val,plastic,raw,31,128,1.349262,0.101099,0.280821,0.346464,0.289296
91,train,protein,raw,10,128,0.233179,0.017429,0.201358,0.347866,0.414638
91,train,plastic,raw,31,128,1.363623,0.107187,0.204545,0.356918,0.278095
91,train,protein,raw,10,128,0.213701,0.015288,0.268303,0.325924,0.503842
91,train,plastic,raw,31,128,1.328632,0.101530,0.248997,0.336188,0.229745
91,val,protein,raw,10,128,0.225950,0.016615,0.216498,0.494408,0.578488
91,val,plastic,raw,31,128,1.378654,0.104484,0.265594,0.398954,0.308702
91,val,protein,raw,10,128,0.226360,0.016330,0.260390,0.453958,0.492987
91,val,plastic,raw,31,128,1.367769,0.105221,0.245210,0.385052,0.302711
92,train,protein,raw,10,128,0.198922,0.016160,0.133294,0.264395,0.283505
92,train,plastic,raw,31,128,1.340775,0.102105,0.265340,0.361342,0.259148
92,train,protein,raw,10,128,0.193791,0.016617,0.025484,0.282279,0.390805
92,train,plastic,raw,31,128,1.361566,0.106667,0.222547,0.373614,0.281184
92,val,protein,raw,10,128,0.229206,0.016541,0.265611,0.460402,0.579656
92,val,plastic,raw,31,128,1.386149,0.106198,0.248523,0.366845,0.255964
92,val,protein,raw,10,128,0.242098,0.016257,0.348243,0.413354,0.489489
92,val,plastic,raw,31,128,1.375237,0.101689,0.292533,0.356558,0.271184
93,train,protein,raw,10,128,0.230900,0.016741,0.285416,0.194354,0.249497
93,train,plastic,raw,31,128,1.354236,0.103373,0.250742,0.359558,0.237783
93,train,protein,raw,10,128,0.259350,0.023026,0.098753,0.347241,0.569393
93,train,plastic,raw,31,128,1.335883,0.100772,0.269766,0.330984,0.239267
93,val,protein,raw,10,128,0.226806,0.016493,0.243804,0.475689,0.581163
93,val,plastic,raw,31,128,1.349655,0.107059,0.208120,0.354138,0.235509
93,val,protein,raw,10,128,0.236668,0.016237,0.316818,0.430022,0.487052
93,val,plastic,raw,31,128,1.358343,0.107567,0.205020,0.356689,0.248362
94,train,protein,raw,10,128,0.220489,0.017672,0.146697,0.209162,0.309457
94,train,plastic,raw,31,128,1.333812,0.105094,0.211454,0.333656,0.264762
94,train,protein,raw,10,128,0.232114,0.017105,0.274342,0.333208,0.319179
94,train,plastic,raw,31,128,1.335171,0.104955,0.208211,0.349013,0.261184
94,val,protein,raw,10,128,0.239883,0.016410,0.329958,0.422716,0.583179
94,val,plastic,raw,31,128,1.404051,0.102903,0.280671,0.389801,0.288396
94,val,protein,raw,10,128,0.249243,0.016124,0.383534,0.397227,0.485980
94,val,plastic,raw,31,128,1.391039,0.103139,0.263053,0.385569,0.291268
95,train,protein,raw,10,128,0.229446,0.016287,0.318125,0.274554,0.439221
95,train,plastic,raw,31,128,1.380704,0.102212,0.259033,0.379579,0.320360
95,train,protein,raw,10,128,0.227570,0.018214,0.140228,0.268000,0.378658
95,train,plastic,raw,31,128,1.365429,0.098223,0.297820,0.374915,0.334870
95,val,protein,raw,10,128,0.229846,0.016446,0.270647,0.460244,0.582757
95,val,plastic,raw,31,128,1.342803,0.101925,0.259130,0.382445,0.244485
95,val,protein,raw,10,128,0.238241,0.016205,0.334150,0.417907,0.490732
95,val,plastic,raw,31,128,1.335089,0.100713,0.273351,0.383738,0.236231
96,train,protein,raw,10,128,0.239426,0.019104,0.185948,0.353782,0.397757
96,train,plastic,raw,31,128,1.285752,0.096354,0.275358,0.354718,0.214486
96,train,protein,raw,10,128,0.208747,0.015495,0.222595,0.345519,0.443642
96,train,plastic,raw,31,128,1.319401,0.103258,0.213903,0.347488,0.236963
96,val,protein,raw,10,128,0.234076,0.016368,0.296830,0.444974,0.586302
96,val,plastic,raw,31,128,1.366874,0.104441,0.252653,0.378550,0.275492
96,val,protein,raw,10,128,0.241286,0.016123,0.348681,0.411313,0.487823
96,val,plastic,raw,31,128,1.371839,0.104421,0.257208,0.383993,0.249145
97,train,protein,raw,10,128,0.214869,0.016201,0.213691,0.263027,0.316283
97,train,plastic,raw,31,128,1.348424,0.102644,0.253091,0.367645,0.253940
97,train,protein,raw,10,128,0.208726,0.016539,0.149394,0.248550,0.317168
97,train,plastic,raw,31,128,1.354447,0.105644,0.219025,0.348156,0.250162
97,val,protein,raw,10,128,0.234021,0.016370,0.291131,0.450520,0.587995
97,val,plastic,raw,31,128,1.343117,0.105310,0.221380,0.359524,0.231955
97,val,protein,raw,10,128,0.236997,0.016083,0.325292,0.425079,0.489248
97,val,plastic,raw,31,128,1.333328,0.101028,0.267189,0.343766,0.280527
98,train,protein,raw,10,128,0.206320,0.016611,0.120956,0.197187,0.268734
98,train,plastic,raw,31,128,1.326014,0.103573,0.227609,0.332517,0.262436
98,train,protein,raw,10,128,0.218695,0.018352,0.066399,0.251038,0.301369
98,train,plastic,raw,31,128,1.310889,0.104028,0.203735,0.330513,0.222173
98,val,protein,raw,10,128,0.230490,0.016343,0.270213,0.462314,0.588145
98,val,plastic,raw,31,128,1.373163,0.105435,0.253971,0.366191,0.253888
98,val,protein,raw,10,128,0.234531,0.016097,0.309427,0.434346,0.488762
98,val,plastic,raw,31,128,1.389762,0.107409,0.238800,0.376029,0.264389
99,train,protein,raw,10,128,0.202916,0.016003,0.164833,0.227623,0.258038
99,train,plastic,raw,31,128,1.333433,0.103956,0.227564,0.353587,0.265305
99,train,protein,raw,10,128,0.219339,0.017562,0.105380,0.322985,0.394554
99,train,plastic,raw,31,128,1.329924,0.101894,0.246843,0.342580,0.222656
99,val,protein,raw,10,128,0.232296,0.016263,0.304364,0.439325,0.588964
99,val,plastic,raw,31,128,1.339930,0.106700,0.206037,0.353539,0.220796
99,val,protein,raw,10,128,0.244235,0.016005,0.372583,0.397963,0.484749
99,val,plastic,raw,31,128,1.341901,0.106599,0.207036,0.364413,0.233426
100,train,protein,raw,10,128,0.230830,0.017940,0.154331,0.298181,0.393284
100,train,plastic,raw,31,128,1.305248,0.100658,0.252714,0.341701,0.258819
100,train,protein,raw,10,128,0.206982,0.015454,0.229544,0.288370,0.324118
100,train,plastic,raw,31,128,1.294755,0.105401,0.173008,0.319676,0.226777
100,val,protein,raw,10,128,0.231584,0.016250,0.288515,0.453460,0.589841
100,val,plastic,raw,31,128,1.363975,0.105027,0.245550,0.376046,0.246541
100,val,protein,raw,10,128,0.233909,0.015980,0.320740,0.423647,0.487220
100,val,plastic,raw,31,128,1.363471,0.105006,0.245279,0.378766,0.249863
