hit@1,recall@1,hit@3,recall@3,hit@5,recall@5,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,bucket
0.6071428571428571,0.48333333333333334,0.6428571428571429,0.5202380952380953,0.75,0.6273809523809524,0.7605042016806722,0.7605042016806722,0.7605042016806722,0.05697586726998491,0.14387254901960783,0.07171809435236545,Easy
0.7407407407407407,0.5277777777777778,0.8148148148148148,0.5895061728395061,0.8888888888888888,0.7129629629629629,0.7559912854030502,0.7559912854030502,0.7559912854030502,0.10216450216450217,0.20588235294117646,0.12297909238136943,Medium
0.3125,0.28125,0.4375,0.40625,0.53125,0.4482142857142857,0.7113970588235294,0.7113970588235294,0.7113970588235294,0.07534491172034426,0.15864037922861451,0.09532421076538722,Hard
0.5402298850574713,0.42279693486590036,0.6206896551724138,0.49980842911877393,0.7126436781609196,0.588040503557745,0.7410412440838404,0.7410412440838404,0.7410412440838404,0.08012859093419208,0.29633781251428315,0.10886883139210415,all
